,PROLIFIC_PID,ExplanationPair,Need_for_Cognition,Need_for_closure,Susceptibility_to_persuasion,Skepticism,AI_Expertise,Domain,flipped_dim,MetricType,Evaluation
265,5b01e69aa496b300013d5b9b,111010v111011,0.6875,0.5,0.6666666666666666,0.625,0.5,high,Persuasiveness,Transparency,0
266,5b01e69aa496b300013d5b9b,111010v111011,0.6875,0.5,0.6666666666666666,0.625,0.5,high,Persuasiveness,Usefulness,1
267,5b01e69aa496b300013d5b9b,111001v111101,0.6875,0.5,0.6666666666666666,0.625,0.5,high,Formality,Trustworthiness,1
268,5b01e69aa496b300013d5b9b,111001v111101,0.6875,0.5,0.6666666666666666,0.625,0.5,high,Formality,Transparency,0
269,5b01e69aa496b300013d5b9b,111001v111101,0.6875,0.5,0.6666666666666666,0.625,0.5,high,Formality,Usefulness,0
270,5b23d88ac0c8ec0001a9411e,000010v001010,0.625,0.625,0.5,0.8125,0.625,low,Structure,Trustworthiness,0
271,5b23d88ac0c8ec0001a9411e,000010v001010,0.625,0.625,0.5,0.8125,0.625,low,Structure,Transparency,0
272,5b23d88ac0c8ec0001a9411e,000010v001010,0.625,0.625,0.5,0.8125,0.625,low,Structure,Usefulness,1
273,5b23d88ac0c8ec0001a9411e,000101v000111,0.625,0.625,0.5,0.8125,0.625,low,Detail,Trustworthiness,0
274,5b23d88ac0c8ec0001a9411e,000101v000111,0.625,0.625,0.5,0.8125,0.625,low,Detail,Transparency,0
275,5b23d88ac0c8ec0001a9411e,000101v000111,0.625,0.625,0.5,0.8125,0.625,low,Detail,Usefulness,0
276,5b23d88ac0c8ec0001a9411e,010000v010010,0.625,0.625,0.5,0.8125,0.625,low,Detail,Trustworthiness,0
277,5b23d88ac0c8ec0001a9411e,010000v010010,0.625,0.625,0.5,0.8125,0.625,low,Detail,Transparency,1
278,5b23d88ac0c8ec0001a9411e,010000v010010,0.625,0.625,0.5,0.8125,0.625,low,Detail,Usefulness,0
279,5b23d88ac0c8ec0001a9411e,010010v010110,0.625,0.625,0.5,0.8125,0.625,low,Formality,Trustworthiness,1
280,5b23d88ac0c8ec0001a9411e,010010v010110,0.625,0.625,0.5,0.8125,0.625,low,Formality,Transparency,1
281,5b23d88ac0c8ec0001a9411e,010010v010110,0.625,0.625,0.5,0.8125,0.625,low,Formality,Usefulness,1
282,5b23d88ac0c8ec0001a9411e,011011v011111,0.625,0.625,0.5,0.8125,0.625,low,Formality,Trustworthiness,1
283,5b23d88ac0c8ec0001a9411e,011011v011111,0.625,0.625,0.5,0.8125,0.625,low,Formality,Transparency,1
284,5b23d88ac0c8ec0001a9411e,011011v011111,0.625,0.625,0.5,0.8125,0.625,low,Formality,Usefulness,1
285,5b23d88ac0c8ec0001a9411e,100000v110000,0.625,0.625,0.5,0.8125,0.625,high,Length,Trustworthiness,1
286,5b23d88ac0c8ec0001a9411e,100000v110000,0.625,0.625,0.5,0.8125,0.625,high,Length,Transparency,1
287,5b23d88ac0c8ec0001a9411e,100000v110000,0.625,0.625,0.5,0.8125,0.625,high,Length,Usefulness,1
288,5b23d88ac0c8ec0001a9411e,100000v100100,0.625,0.625,0.5,0.8125,0.625,high,Formality,Trustworthiness,1
289,5b23d88ac0c8ec0001a9411e,100000v100100,0.625,0.625,0.5,0.8125,0.625,high,Formality,Transparency,1
290,5b23d88ac0c8ec0001a9411e,100000v100100,0.625,0.625,0.5,0.8125,0.625,high,Formality,Usefulness,1
291,5b23d88ac0c8ec0001a9411e,101000v111000,0.625,0.625,0.5,0.8125,0.625,high,Length,Trustworthiness,1
292,5b23d88ac0c8ec0001a9411e,101000v111000,0.625,0.625,0.5,0.8125,0.625,high,Length,Transparency,1
293,5b23d88ac0c8ec0001a9411e,101000v111000,0.625,0.625,0.5,0.8125,0.625,high,Length,Usefulness,1
294,5b23d88ac0c8ec0001a9411e,101010v111010,0.625,0.625,0.5,0.8125,0.625,high,Length,Trustworthiness,1
295,5b23d88ac0c8ec0001a9411e,101010v111010,0.625,0.625,0.5,0.8125,0.625,high,Length,Transparency,1
296,5b23d88ac0c8ec0001a9411e,101010v111010,0.625,0.625,0.5,0.8125,0.625,high,Length,Usefulness,1
297,5b23d88ac0c8ec0001a9411e,111110v111111,0.625,0.625,0.5,0.8125,0.625,high,Persuasiveness,Trustworthiness,0
298,5b23d88ac0c8ec0001a9411e,111110v111111,0.625,0.625,0.5,0.8125,0.625,high,Persuasiveness,Transparency,1
299,5b23d88ac0c8ec0001a9411e,111110v111111,0.625,0.625,0.5,0.8125,0.625,high,Persuasiveness,Usefulness,0
300,5ba988cc4a16920001d48564,000010v010010,0.625,0.625,0.75,0.6875,0.5625,low,Length,Trustworthiness,0
301,5ba988cc4a16920001d48564,000010v010010,0.625,0.625,0.75,0.6875,0.5625,low,Length,Transparency,0
302,5ba988cc4a16920001d48564,000010v010010,0.625,0.625,0.75,0.6875,0.5625,low,Length,Usefulness,0
303,5ba988cc4a16920001d48564,000110v000111,0.625,0.625,0.75,0.6875,0.5625,low,Persuasiveness,Trustworthiness,0
304,5ba988cc4a16920001d48564,000110v000111,0.625,0.625,0.75,0.6875,0.5625,low,Persuasiveness,Transparency,0
305,5ba988cc4a16920001d48564,000110v000111,0.625,0.625,0.75,0.6875,0.5625,low,Persuasiveness,Usefulness,0
306,5ba988cc4a16920001d48564,001011v001111,0.625,0.625,0.75,0.6875,0.5625,low,Formality,Trustworthiness,0
307,5ba988cc4a16920001d48564,001011v001111,0.625,0.625,0.75,0.6875,0.5625,low,Formality,Transparency,0
308,5ba988cc4a16920001d48564,001011v001111,0.625,0.625,0.75,0.6875,0.5625,low,Formality,Usefulness,1
309,5ba988cc4a16920001d48564,010010v010011,0.625,0.625,0.75,0.6875,0.5625,low,Persuasiveness,Trustworthiness,0
310,5ba988cc4a16920001d48564,010010v010011,0.625,0.625,0.75,0.6875,0.5625,low,Persuasiveness,Transparency,1
311,5ba988cc4a16920001d48564,010010v010011,0.625,0.625,0.75,0.6875,0.5625,low,Persuasiveness,Usefulness,1
312,5ba988cc4a16920001d48564,010010v010110,0.625,0.625,0.75,0.6875,0.5625,low,Formality,Trustworthiness,1
313,5ba988cc4a16920001d48564,010010v010110,0.625,0.625,0.75,0.6875,0.5625,low,Formality,Transparency,1
314,5ba988cc4a16920001d48564,010010v010110,0.625,0.625,0.75,0.6875,0.5625,low,Formality,Usefulness,0
315,5ba988cc4a16920001d48564,100010v100011,0.625,0.625,0.75,0.6875,0.5625,high,Persuasiveness,Trustworthiness,0
316,5ba988cc4a16920001d48564,100010v100011,0.625,0.625,0.75,0.6875,0.5625,high,Persuasiveness,Transparency,0
317,5ba988cc4a16920001d48564,100010v100011,0.625,0.625,0.75,0.6875,0.5625,high,Persuasiveness,Usefulness,0
318,5ba988cc4a16920001d48564,110001v111001,0.625,0.625,0.75,0.6875,0.5625,high,Structure,Trustworthiness,1
319,5ba988cc4a16920001d48564,110001v111001,0.625,0.625,0.75,0.6875,0.5625,high,Structure,Transparency,1
320,5ba988cc4a16920001d48564,110001v111001,0.625,0.625,0.75,0.6875,0.5625,high,Structure,Usefulness,1
321,5ba988cc4a16920001d48564,110100v110101,0.625,0.625,0.75,0.6875,0.5625,high,Persuasiveness,Trustworthiness,1
322,5ba988cc4a16920001d48564,110100v110101,0.625,0.625,0.75,0.6875,0.5625,high,Persuasiveness,Transparency,1
323,5ba988cc4a16920001d48564,110100v110101,0.625,0.625,0.75,0.6875,0.5625,high,Persuasiveness,Usefulness,0
324,5ba988cc4a16920001d48564,111010v111110,0.625,0.625,0.75,0.6875,0.5625,high,Formality,Trustworthiness,1
325,5ba988cc4a16920001d48564,111010v111110,0.625,0.625,0.75,0.6875,0.5625,high,Formality,Transparency,1
326,5ba988cc4a16920001d48564,111010v111110,0.625,0.625,0.75,0.6875,0.5625,high,Formality,Usefulness,0
327,5bcdaa50bdb0060001d4a4a8,000101v000111,0.5,0.875,0.75,0.9375,0.5625,low,Detail,Trustworthiness,1
328,5bcdaa50bdb0060001d4a4a8,000101v000111,0.5,0.875,0.75,0.9375,0.5625,low,Detail,Transparency,0
329,5bcdaa50bdb0060001d4a4a8,000101v000111,0.5,0.875,0.75,0.9375,0.5625,low,Detail,Usefulness,0
330,5bcdaa50bdb0060001d4a4a8,001000v001001,0.5,0.875,0.75,0.9375,0.5625,low,Persuasiveness,Trustworthiness,0
331,5bcdaa50bdb0060001d4a4a8,001000v001001,0.5,0.875,0.75,0.9375,0.5625,low,Persuasiveness,Transparency,1
332,5bcdaa50bdb0060001d4a4a8,001000v001001,0.5,0.875,0.75,0.9375,0.5625,low,Persuasiveness,Usefulness,0
333,5bcdaa50bdb0060001d4a4a8,010110v011110,0.5,0.875,0.75,0.9375,0.5625,low,Structure,Trustworthiness,1
334,5bcdaa50bdb0060001d4a4a8,010110v011110,0.5,0.875,0.75,0.9375,0.5625,low,Structure,Transparency,0
335,5bcdaa50bdb0060001d4a4a8,010110v011110,0.5,0.875,0.75,0.9375,0.5625,low,Structure,Usefulness,1
336,5bcdaa50bdb0060001d4a4a8,011000v011001,0.5,0.875,0.75,0.9375,0.5625,low,Persuasiveness,Trustworthiness,0
337,5bcdaa50bdb0060001d4a4a8,011000v011001,0.5,0.875,0.75,0.9375,0.5625,low,Persuasiveness,Transparency,1
338,5bcdaa50bdb0060001d4a4a8,011000v011001,0.5,0.875,0.75,0.9375,0.5625,low,Persuasiveness,Usefulness,0
339,5bcdaa50bdb0060001d4a4a8,011001v011011,0.5,0.875,0.75,0.9375,0.5625,low,Detail,Trustworthiness,1
340,5bcdaa50bdb0060001d4a4a8,011001v011011,0.5,0.875,0.75,0.9375,0.5625,low,Detail,Transparency,1
341,5bcdaa50bdb0060001d4a4a8,011001v011011,0.5,0.875,0.75,0.9375,0.5625,low,Detail,Usefulness,0
342,5bcdaa50bdb0060001d4a4a8,100101v110101,0.5,0.875,0.75,0.9375,0.5625,high,Length,Trustworthiness,1
343,5bcdaa50bdb0060001d4a4a8,100101v110101,0.5,0.875,0.75,0.9375,0.5625,high,Length,Transparency,1
344,5bcdaa50bdb0060001d4a4a8,100101v110101,0.5,0.875,0.75,0.9375,0.5625,high,Length,Usefulness,0
345,5bcdaa50bdb0060001d4a4a8,101010v101110,0.5,0.875,0.75,0.9375,0.5625,high,Formality,Trustworthiness,1
346,5bcdaa50bdb0060001d4a4a8,101010v101110,0.5,0.875,0.75,0.9375,0.5625,high,Formality,Transparency,1
347,5bcdaa50bdb0060001d4a4a8,101010v101110,0.5,0.875,0.75,0.9375,0.5625,high,Formality,Usefulness,0
348,5bcdaa50bdb0060001d4a4a8,110010v110011,0.5,0.875,0.75,0.9375,0.5625,high,Persuasiveness,Trustworthiness,0
349,5bcdaa50bdb0060001d4a4a8,110010v110011,0.5,0.875,0.75,0.9375,0.5625,high,Persuasiveness,Transparency,1
350,5bcdaa50bdb0060001d4a4a8,110010v110011,0.5,0.875,0.75,0.9375,0.5625,high,Persuasiveness,Usefulness,1
351,5bcdaa50bdb0060001d4a4a8,111000v111010,0.5,0.875,0.75,0.9375,0.5625,high,Detail,Trustworthiness,0
352,5bcdaa50bdb0060001d4a4a8,111000v111010,0.5,0.875,0.75,0.9375,0.5625,high,Detail,Transparency,0
353,5bcdaa50bdb0060001d4a4a8,111000v111010,0.5,0.875,0.75,0.9375,0.5625,high,Detail,Usefulness,1
354,5bcdaa50bdb0060001d4a4a8,111101v111111,0.5,0.875,0.75,0.9375,0.5625,high,Detail,Trustworthiness,0
355,5bcdaa50bdb0060001d4a4a8,111101v111111,0.5,0.875,0.75,0.9375,0.5625,high,Detail,Transparency,1
356,5bcdaa50bdb0060001d4a4a8,111101v111111,0.5,0.875,0.75,0.9375,0.5625,high,Detail,Usefulness,0
357,5c2004c3da51990001e165b2,000011v001011,0.8125,0.875,0.4166666666666667,0.5,0.75,low,Structure,Trustworthiness,1
358,5c2004c3da51990001e165b2,000011v001011,0.8125,0.875,0.4166666666666667,0.5,0.75,low,Structure,Transparency,1
359,5c2004c3da51990001e165b2,000011v001011,0.8125,0.875,0.4166666666666667,0.5,0.75,low,Structure,Usefulness,1
360,5c2004c3da51990001e165b2,000011v010011,0.8125,0.875,0.4166666666666667,0.5,0.75,low,Length,Trustworthiness,1
361,5c2004c3da51990001e165b2,000011v010011,0.8125,0.875,0.4166666666666667,0.5,0.75,low,Length,Transparency,1
362,5c2004c3da51990001e165b2,000011v010011,0.8125,0.875,0.4166666666666667,0.5,0.75,low,Length,Usefulness,1
363,5c2004c3da51990001e165b2,000100v000110,0.8125,0.875,0.4166666666666667,0.5,0.75,low,Detail,Trustworthiness,0
364,5c2004c3da51990001e165b2,000100v000110,0.8125,0.875,0.4166666666666667,0.5,0.75,low,Detail,Transparency,0
365,5c2004c3da51990001e165b2,000100v000110,0.8125,0.875,0.4166666666666667,0.5,0.75,low,Detail,Usefulness,0
366,5c2004c3da51990001e165b2,000110v000111,0.8125,0.875,0.4166666666666667,0.5,0.75,low,Persuasiveness,Trustworthiness,0
367,5c2004c3da51990001e165b2,000110v000111,0.8125,0.875,0.4166666666666667,0.5,0.75,low,Persuasiveness,Transparency,0
368,5c2004c3da51990001e165b2,000110v000111,0.8125,0.875,0.4166666666666667,0.5,0.75,low,Persuasiveness,Usefulness,0
369,5c2004c3da51990001e165b2,001101v001111,0.8125,0.875,0.4166666666666667,0.5,0.75,low,Detail,Trustworthiness,0
370,5c2004c3da51990001e165b2,001101v001111,0.8125,0.875,0.4166666666666667,0.5,0.75,low,Detail,Transparency,0
371,5c2004c3da51990001e165b2,001101v001111,0.8125,0.875,0.4166666666666667,0.5,0.75,low,Detail,Usefulness,0
372,5c2004c3da51990001e165b2,100010v110010,0.8125,0.875,0.4166666666666667,0.5,0.75,high,Length,Trustworthiness,1
373,5c2004c3da51990001e165b2,100010v110010,0.8125,0.875,0.4166666666666667,0.5,0.75,high,Length,Transparency,1
374,5c2004c3da51990001e165b2,100010v110010,0.8125,0.875,0.4166666666666667,0.5,0.75,high,Length,Usefulness,1
375,5c2004c3da51990001e165b2,100101v110101,0.8125,0.875,0.4166666666666667,0.5,0.75,high,Length,Trustworthiness,0
376,5c2004c3da51990001e165b2,100101v110101,0.8125,0.875,0.4166666666666667,0.5,0.75,high,Length,Transparency,0
377,5c2004c3da51990001e165b2,100101v110101,0.8125,0.875,0.4166666666666667,0.5,0.75,high,Length,Usefulness,0
378,5c2004c3da51990001e165b2,110000v110001,0.8125,0.875,0.4166666666666667,0.5,0.75,high,Persuasiveness,Trustworthiness,0
379,5c2004c3da51990001e165b2,110000v110001,0.8125,0.875,0.4166666666666667,0.5,0.75,high,Persuasiveness,Transparency,0
380,5c2004c3da51990001e165b2,110000v110001,0.8125,0.875,0.4166666666666667,0.5,0.75,high,Persuasiveness,Usefulness,0
381,5c2004c3da51990001e165b2,111001v111101,0.8125,0.875,0.4166666666666667,0.5,0.75,high,Formality,Trustworthiness,1
382,5c2004c3da51990001e165b2,111001v111101,0.8125,0.875,0.4166666666666667,0.5,0.75,high,Formality,Transparency,1
383,5c2004c3da51990001e165b2,111001v111101,0.8125,0.875,0.4166666666666667,0.5,0.75,high,Formality,Usefulness,1
384,5c2004c3da51990001e165b2,111010v111110,0.8125,0.875,0.4166666666666667,0.5,0.75,high,Formality,Trustworthiness,0
385,5c2004c3da51990001e165b2,111010v111110,0.8125,0.875,0.4166666666666667,0.5,0.75,high,Formality,Transparency,0
386,5c2004c3da51990001e165b2,111010v111110,0.8125,0.875,0.4166666666666667,0.5,0.75,high,Formality,Usefulness,0
387,5c4dae9a889752000156b1db,000101v010101,0.75,0.75,0.5833333333333334,0.875,0.625,low,Length,Trustworthiness,0
388,5c4dae9a889752000156b1db,000101v010101,0.75,0.75,0.5833333333333334,0.875,0.625,low,Length,Transparency,0
389,5c4dae9a889752000156b1db,000101v010101,0.75,0.75,0.5833333333333334,0.875,0.625,low,Length,Usefulness,0
390,5c4dae9a889752000156b1db,001100v011100,0.75,0.75,0.5833333333333334,0.875,0.625,low,Length,Trustworthiness,1
391,5c4dae9a889752000156b1db,001100v011100,0.75,0.75,0.5833333333333334,0.875,0.625,low,Length,Transparency,1
392,5c4dae9a889752000156b1db,001100v011100,0.75,0.75,0.5833333333333334,0.875,0.625,low,Length,Usefulness,1
393,5c4dae9a889752000156b1db,001110v011110,0.75,0.75,0.5833333333333334,0.875,0.625,low,Length,Trustworthiness,0
394,5c4dae9a889752000156b1db,001110v011110,0.75,0.75,0.5833333333333334,0.875,0.625,low,Length,Transparency,0
395,5c4dae9a889752000156b1db,001110v011110,0.75,0.75,0.5833333333333334,0.875,0.625,low,Length,Usefulness,0
396,5c4dae9a889752000156b1db,001111v011111,0.75,0.75,0.5833333333333334,0.875,0.625,low,Length,Trustworthiness,1
397,5c4dae9a889752000156b1db,001111v011111,0.75,0.75,0.5833333333333334,0.875,0.625,low,Length,Transparency,1
398,5c4dae9a889752000156b1db,001111v011111,0.75,0.75,0.5833333333333334,0.875,0.625,low,Length,Usefulness,1
399,5c4dae9a889752000156b1db,011000v011001,0.75,0.75,0.5833333333333334,0.875,0.625,low,Persuasiveness,Trustworthiness,0
400,5c4dae9a889752000156b1db,011000v011001,0.75,0.75,0.5833333333333334,0.875,0.625,low,Persuasiveness,Transparency,0
401,5c4dae9a889752000156b1db,011000v011001,0.75,0.75,0.5833333333333334,0.875,0.625,low,Persuasiveness,Usefulness,0
402,5c4dae9a889752000156b1db,100010v100011,0.75,0.75,0.5833333333333334,0.875,0.625,high,Persuasiveness,Trustworthiness,0
403,5c4dae9a889752000156b1db,100010v100011,0.75,0.75,0.5833333333333334,0.875,0.625,high,Persuasiveness,Transparency,0
404,5c4dae9a889752000156b1db,100010v100011,0.75,0.75,0.5833333333333334,0.875,0.625,high,Persuasiveness,Usefulness,0
405,5c4dae9a889752000156b1db,100100v101100,0.75,0.75,0.5833333333333334,0.875,0.625,high,Structure,Trustworthiness,1
406,5c4dae9a889752000156b1db,100100v101100,0.75,0.75,0.5833333333333334,0.875,0.625,high,Structure,Transparency,1
407,5c4dae9a889752000156b1db,100100v101100,0.75,0.75,0.5833333333333334,0.875,0.625,high,Structure,Usefulness,1
408,5c4dae9a889752000156b1db,101011v111011,0.75,0.75,0.5833333333333334,0.875,0.625,high,Length,Trustworthiness,0
409,5c4dae9a889752000156b1db,101011v111011,0.75,0.75,0.5833333333333334,0.875,0.625,high,Length,Transparency,0
410,5c4dae9a889752000156b1db,101011v111011,0.75,0.75,0.5833333333333334,0.875,0.625,high,Length,Usefulness,0
411,5c4dae9a889752000156b1db,110110v111110,0.75,0.75,0.5833333333333334,0.875,0.625,high,Structure,Trustworthiness,0
412,5c4dae9a889752000156b1db,110110v111110,0.75,0.75,0.5833333333333334,0.875,0.625,high,Structure,Transparency,0
413,5c4dae9a889752000156b1db,110110v111110,0.75,0.75,0.5833333333333334,0.875,0.625,high,Structure,Usefulness,0
414,5c4dae9a889752000156b1db,111000v111010,0.75,0.75,0.5833333333333334,0.875,0.625,high,Detail,Trustworthiness,0
415,5c4dae9a889752000156b1db,111000v111010,0.75,0.75,0.5833333333333334,0.875,0.625,high,Detail,Transparency,0
416,5c4dae9a889752000156b1db,111000v111010,0.75,0.75,0.5833333333333334,0.875,0.625,high,Detail,Usefulness,0
417,5c532d18b7cf140001d30260,101110v101111,0.8125,0.875,0.6666666666666666,0.75,0.4375,high,Persuasiveness,Trustworthiness,1
418,5c532d18b7cf140001d30260,101110v101111,0.8125,0.875,0.6666666666666666,0.75,0.4375,high,Persuasiveness,Transparency,1
419,5c532d18b7cf140001d30260,101110v101111,0.8125,0.875,0.6666666666666666,0.75,0.4375,high,Persuasiveness,Usefulness,0
420,5c8406438d2bbf0017e4a416,000000v010000,0.625,0.625,0.6666666666666666,0.6875,0.4375,low,Length,Trustworthiness,0
421,5c8406438d2bbf0017e4a416,000000v010000,0.625,0.625,0.6666666666666666,0.6875,0.4375,low,Length,Transparency,1
422,5c8406438d2bbf0017e4a416,000000v010000,0.625,0.625,0.6666666666666666,0.6875,0.4375,low,Length,Usefulness,1
423,5c8406438d2bbf0017e4a416,000010v000110,0.625,0.625,0.6666666666666666,0.6875,0.4375,low,Formality,Trustworthiness,1
424,5c8406438d2bbf0017e4a416,000010v000110,0.625,0.625,0.6666666666666666,0.6875,0.4375,low,Formality,Transparency,0
425,5c8406438d2bbf0017e4a416,000010v000110,0.625,0.625,0.6666666666666666,0.6875,0.4375,low,Formality,Usefulness,0
426,5c8406438d2bbf0017e4a416,000011v000111,0.625,0.625,0.6666666666666666,0.6875,0.4375,low,Formality,Trustworthiness,0
427,5c8406438d2bbf0017e4a416,000011v000111,0.625,0.625,0.6666666666666666,0.6875,0.4375,low,Formality,Transparency,0
428,5c8406438d2bbf0017e4a416,000011v000111,0.625,0.625,0.6666666666666666,0.6875,0.4375,low,Formality,Usefulness,0
429,5c8406438d2bbf0017e4a416,001010v001011,0.625,0.625,0.6666666666666666,0.6875,0.4375,low,Persuasiveness,Trustworthiness,0
430,5c8406438d2bbf0017e4a416,001010v001011,0.625,0.625,0.6666666666666666,0.6875,0.4375,low,Persuasiveness,Transparency,0
431,5c8406438d2bbf0017e4a416,001010v001011,0.625,0.625,0.6666666666666666,0.6875,0.4375,low,Persuasiveness,Usefulness,0
432,5c8406438d2bbf0017e4a416,011101v011111,0.625,0.625,0.6666666666666666,0.6875,0.4375,low,Detail,Trustworthiness,1
433,5c8406438d2bbf0017e4a416,011101v011111,0.625,0.625,0.6666666666666666,0.6875,0.4375,low,Detail,Transparency,1
434,5c8406438d2bbf0017e4a416,011101v011111,0.625,0.625,0.6666666666666666,0.6875,0.4375,low,Detail,Usefulness,1
435,5c8406438d2bbf0017e4a416,100001v110001,0.625,0.625,0.6666666666666666,0.6875,0.4375,high,Length,Trustworthiness,1
436,5c8406438d2bbf0017e4a416,100001v110001,0.625,0.625,0.6666666666666666,0.6875,0.4375,high,Length,Transparency,1
437,5c8406438d2bbf0017e4a416,100001v110001,0.625,0.625,0.6666666666666666,0.6875,0.4375,high,Length,Usefulness,1
438,5c8406438d2bbf0017e4a416,100101v101101,0.625,0.625,0.6666666666666666,0.6875,0.4375,high,Structure,Trustworthiness,1
439,5c8406438d2bbf0017e4a416,100101v101101,0.625,0.625,0.6666666666666666,0.6875,0.4375,high,Structure,Transparency,0
440,5c8406438d2bbf0017e4a416,100101v101101,0.625,0.625,0.6666666666666666,0.6875,0.4375,high,Structure,Usefulness,0
441,5c8406438d2bbf0017e4a416,101011v101111,0.625,0.625,0.6666666666666666,0.6875,0.4375,high,Formality,Trustworthiness,1
442,5c8406438d2bbf0017e4a416,101011v101111,0.625,0.625,0.6666666666666666,0.6875,0.4375,high,Formality,Transparency,1
443,5c8406438d2bbf0017e4a416,101011v101111,0.625,0.625,0.6666666666666666,0.6875,0.4375,high,Formality,Usefulness,1
444,5c8406438d2bbf0017e4a416,110001v111001,0.625,0.625,0.6666666666666666,0.6875,0.4375,high,Structure,Trustworthiness,0
445,5c8406438d2bbf0017e4a416,110001v111001,0.625,0.625,0.6666666666666666,0.6875,0.4375,high,Structure,Transparency,0
446,5c8406438d2bbf0017e4a416,110001v111001,0.625,0.625,0.6666666666666666,0.6875,0.4375,high,Structure,Usefulness,0
447,5c8406438d2bbf0017e4a416,110101v110111,0.625,0.625,0.6666666666666666,0.6875,0.4375,high,Detail,Trustworthiness,1
448,5c8406438d2bbf0017e4a416,110101v110111,0.625,0.625,0.6666666666666666,0.6875,0.4375,high,Detail,Transparency,1
449,5c8406438d2bbf0017e4a416,110101v110111,0.625,0.625,0.6666666666666666,0.6875,0.4375,high,Detail,Usefulness,1
450,5c8eb003f756d40018119b89,001101v011101,0.75,0.625,0.5833333333333334,0.8125,0.4375,low,Length,Trustworthiness,0
451,5c8eb003f756d40018119b89,001101v011101,0.75,0.625,0.5833333333333334,0.8125,0.4375,low,Length,Transparency,1
452,5c8eb003f756d40018119b89,001101v011101,0.75,0.625,0.5833333333333334,0.8125,0.4375,low,Length,Usefulness,1
453,5c8eb003f756d40018119b89,010000v010001,0.75,0.625,0.5833333333333334,0.8125,0.4375,low,Persuasiveness,Trustworthiness,0
454,5c8eb003f756d40018119b89,010000v010001,0.75,0.625,0.5833333333333334,0.8125,0.4375,low,Persuasiveness,Transparency,0
455,5c8eb003f756d40018119b89,010000v010001,0.75,0.625,0.5833333333333334,0.8125,0.4375,low,Persuasiveness,Usefulness,0
456,5c8eb003f756d40018119b89,010101v010111,0.75,0.625,0.5833333333333334,0.8125,0.4375,low,Detail,Trustworthiness,0
457,5c8eb003f756d40018119b89,010101v010111,0.75,0.625,0.5833333333333334,0.8125,0.4375,low,Detail,Transparency,1
458,5c8eb003f756d40018119b89,010101v010111,0.75,0.625,0.5833333333333334,0.8125,0.4375,low,Detail,Usefulness,1
459,5c8eb003f756d40018119b89,011010v011011,0.75,0.625,0.5833333333333334,0.8125,0.4375,low,Persuasiveness,Trustworthiness,1
